Date,Ticker,Close,PE_Ratio,Beta,RSI,MACD,SMA_50,SMA_200,Interest_Rate,Inflation_Rate
2016-08-25,GOOGL,39.42208862304688,26.4118,1.0096312,24.468931358815297,0.4927575481778703,37.64419631958008,37.25808883666992,,
2016-08-25,MSFT,52.36420440673828,33.0745,0.90333456,62.46562726869311,0.8324566856660809,48.93605422973633,47.42154071807861,,
2016-08-25,AAPL,24.778240203857425,36.9104,1.1807657,50.65129131835263,0.4904625726154101,23.25651439666748,23.430685214996338,,
2016-08-26,AAPL,24.633119583129883,36.9104,1.1807657,39.24831465990621,0.4343643432995669,23.302194557189942,23.421615419387816,,
2016-08-26,MSFT,52.2381706237793,33.0745,0.90333456,57.09482694142479,0.7986320309305057,49.07922286987305,47.44831388473511,,
2016-08-26,GOOGL,39.51774597167969,26.4118,1.0096312,30.522109299714884,0.4406880152252554,37.71291725158692,37.26679727554321,,
2016-08-26,TSLA,14.666000366210938,182.1585,2.4466493,35.13251726267953,-0.0387967961866433,14.718293361663818,14.492613368034364,,
2016-08-26,AMZN,38.45000076293945,50.1165,1.1699733,52.74038099024561,0.2396912448749617,37.2110099029541,32.84582988739014,,
2016-08-29,AMZN,38.56449890136719,50.1165,1.1699733,53.30667158814038,0.257070245257708,37.275909881591794,32.87033988952637,,
2016-08-29,TSLA,14.346667289733888,182.1585,2.4466493,19.319146245059287,-0.0796544147057893,14.71793336868286,14.491320037841795,,
2016-08-29,GOOGL,39.64727783203125,26.4118,1.0096312,31.3023533369842,0.4052037373533821,37.80415649414063,37.27441217422486,,
2016-08-29,MSFT,52.30119323730469,33.0745,0.90333456,55.778924706922,0.7680574582886379,49.2283041381836,47.47478883743286,,
2016-08-29,AAPL,24.605472564697266,36.9104,1.1807657,34.28097889217953,0.3832572579686051,23.35749420166016,23.413154754638672,,
2016-08-30,AAPL,24.41659164428711,36.9104,1.1807657,34.2270273658969,0.3237810663179701,23.41006992340088,23.404191370010377,,
2016-08-30,MSFT,52.11214828491211,33.0745,0.90333456,55.01910237388724,0.7202697204633921,49.37467788696289,47.50176422119141,,
2016-08-30,GOOGL,39.45298004150391,26.4118,1.0096312,25.682545533001303,0.3572854196925732,37.88963661193848,37.28322771072388,,
2016-08-30,TSLA,14.089332580566406,182.1585,2.4466493,18.958735438866512,-0.1312857517161347,14.7067866897583,14.490786700248718,,
2016-08-30,AMZN,38.37900161743164,50.1165,1.1699733,48.990107852864725,0.252959191622466,37.3294799041748,32.89583490371704,,
2016-08-31,AMZN,38.45800018310547,50.1165,1.1699733,47.80682207609796,0.2531574347070418,37.38281990051269,32.92753740310669,,
2016-08-31,TSLA,14.133999824523926,182.1585,2.4466493,21.93208741435916,-0.1666783210613474,14.69665334701538,14.492393364906311,,
2016-08-31,GOOGL,39.349853515625,26.4118,1.0096312,24.40740883130641,0.3074443320569457,37.97031410217285,37.29562776565552,,
2016-08-31,MSFT,51.725074768066406,33.0745,0.90333456,40.17328575105565,0.6437433237241521,49.493270568847656,47.52890705108643,,
2016-08-31,AAPL,24.439624786376957,36.9104,1.1807657,35.63565033934195,0.2753304993929504,23.45939483642578,23.399170799255373,,
2016-09-01,AAPL,24.58475112915039,36.9104,1.1807657,39.259326502097096,0.245810014195527,23.513271827697757,23.39279218673706,0.4,
2016-09-01,MSFT,51.842098236083984,33.0745,0.90333456,50.2011499214393,0.5857858442549286,49.617782287597656,47.5525608253479,0.4,
2016-09-01,GOOGL,39.42707443237305,26.4118,1.0096312,28.41391313898987,0.2710514808914723,38.05095184326172,37.305835762023925,0.4,
2016-09-01,TSLA,13.38466739654541,182.1585,2.4466493,12.947499100595463,-0.2522838802325342,14.702133350372314,14.487880039215089,0.4,
2016-09-01,AMZN,38.53099822998047,50.1165,1.1699733,47.96046046046047,0.2562509743706584,37.44283988952637,32.95823989868164,0.4,
2016-09-02,AMZN,38.62200164794922,50.1165,1.1699733,54.35891736797971,0.2630139806759004,37.4931999206543,32.99052490234375,,
2016-09-02,TSLA,13.185333251953123,182.1585,2.4466493,11.893669369571398,-0.3323800320836163,14.703973350524905,14.482473368644714,,
2016-09-02,GOOGL,39.6995849609375,26.4118,1.0096312,38.81366313309777,0.2611883891699236,38.13265563964844,37.318512287139896,,
2016-09-02,MSFT,51.91411209106445,33.0745,0.90333456,47.86752892030849,0.5394466354469429,49.72727340698242,47.578515186309815,,
2016-09-02,AAPL,24.815093994140625,36.9104,1.1807657,36.43426775599912,0.2382551046047929,23.569235649108887,23.38812014579773,,
2016-09-06,AAPL,24.808183670043945,36.9104,1.1807657,36.83403115403883,0.2290696070817794,23.63743293762207,23.379336757659917,,
2016-09-06,MSFT,51.86010360717773,33.0745,0.90333456,54.5948484189067,0.4926850784303838,49.87290023803711,47.60031845092774,,
2016-09-06,GOOGL,40.25507354736328,26.4118,1.0096312,57.26438927138661,0.2947968696252445,38.25503211975098,37.330471458435056,,
2016-09-06,TSLA,13.522000312805176,182.1585,2.4466493,23.736107570391027,-0.3644889891401863,14.716880016326904,14.476393370628356,,
2016-09-06,AMZN,39.44350051879883,50.1165,1.1699733,71.67050645217137,0.330847995476546,37.58310989379883,33.0218574142456,,
2016-09-07,AMZN,39.2239990234375,50.1165,1.1699733,66.24654372700502,0.3627138650439292,37.67622985839844,33.05265991210938,,
2016-09-07,TSLA,13.447333335876465,182.1585,2.4466493,23.294476616058773,-0.3914481987926077,14.721093349456789,14.469696702957153,,
2016-09-07,GOOGL,40.25357818603516,26.4118,1.0096312,53.00163120465896,0.3176495036124933,38.38142395019531,37.342440586090085,,
2016-09-07,MSFT,51.90510940551758,33.0745,0.90333456,52.80899143899211,0.4540240922772227,50.04447647094727,47.62194972991944,,
2016-09-07,AAPL,24.9602108001709,36.9104,1.1807657,43.750157965619465,0.2313900327125466,23.71490234375,23.3696261882782,,
2016-09-08,AAPL,24.306026458740234,36.9104,1.1807657,31.419626743373968,0.1783854610816391,23.772185821533203,23.35605582237244,,
2016-09-08,MSFT,51.69805145263672,33.0745,0.90333456,45.68517873199021,0.4020426385966189,50.19384056091309,47.641443195343015,,
2016-09-08,GOOGL,39.99700546264648,26.4118,1.0096312,50.09924157122907,0.3114667118095298,38.4926008605957,37.34887723922729,,
2016-09-08,TSLA,13.157333374023438,182.1585,2.4466493,20.54516052729444,-0.4312430386533776,14.715186672210692,14.462146706581116,,
2016-09-08,AMZN,39.20299911499024,50.1165,1.1699733,65.97652970478673,0.381871304457988,37.75233985900879,33.08156240463257,,
2016-09-09,AMZN,38.00699996948242,50.1165,1.1699733,51.811530147889776,0.2971215453321036,37.7968798828125,33.10184989929199,,
2016-09-09,TSLA,12.964667320251465,182.1585,2.4466493,16.663037539132873,-0.4728762532195123,14.694226684570312,14.454386706352231,,
2016-09-09,GOOGL,39.28160095214844,26.4118,1.0096312,40.12392067018985,0.2460038602796217,38.58555389404297,37.35181161880493,,
2016-09-09,MSFT,50.59982681274414,33.0745,0.90333456,27.760570327820854,0.2691270823756895,50.30155853271484,47.65544553756714,,
2016-09-09,AAPL,23.75549697875977,36.9104,1.1807657,23.35336721503073,0.0909078984540627,23.814747200012206,23.341488103866578,,
2016-09-12,AAPL,24.287595748901367,36.9104,1.1807657,38.32702808898203,0.0637819846294611,23.862452087402342,23.328301229476928,,
2016-09-12,MSFT,51.35599136352539,33.0745,0.90333456,42.171705822049006,0.2222448063973985,50.41312744140625,47.67296407699585,,
2016-09-12,GOOGL,39.79673767089844,26.4118,1.0096312,51.45666853946658,0.2330053660151136,38.68049980163574,37.359082794189455,,
2016-09-12,TSLA,13.220000267028809,182.1585,2.4466493,24.10094386679125,-0.4797375252509752,14.675586681365967,14.447736706733703,,
2016-09-12,AMZN,38.574501037597656,50.1165,1.1699733,56.87938762096549,0.2726069013613923,37.85274993896484,33.126934909820555,,
2016-09-13,AMZN,38.05049896240234,50.1165,1.1699733,49.240481166749696,0.2084929047720507,37.88807991027832,33.14835241317749,,
2016-09-13,TSLA,13.06999969482422,182.1585,2.4466493,19.941542914580083,-0.491611929038374,14.64832000732422,14.436540040969849,,
2016-09-13,GOOGL,39.293556213378906,26.4118,1.0096312,44.67743321999211,0.1800261973616983,38.75868637084961,37.363930206298825,,
2016-09-13,MSFT,50.88788604736328,33.0745,0.90333456,34.037615428154766,0.1456392395251455,50.51551315307617,47.690611896514895,,
2016-09-13,AAPL,24.86577033996582,36.9104,1.1807657,47.06277548218672,0.0879248174201237,23.920391616821288,23.31896780014038,,
2016-09-14,AAPL,25.745685577392575,36.9104,1.1807657,60.20747013622375,0.1760308185474706,24.000053253173828,23.314283065795895,,
2016-09-14,MSFT,50.64482879638672,33.0745,0.90333456,31.09620832053514,0.0645717441538806,50.6128588104248,47.70598596572876,,
2016-09-14,GOOGL,39.38024139404297,26.4118,1.0096312,47.83980564624625,0.1433817782433522,38.84394729614258,37.36853601455689,,
2016-09-14,TSLA,13.093999862670898,182.1585,2.4466493,21.529449935544665,-0.4933982783992707,14.624893341064451,14.42480670452118,,
2016-09-14,AMZN,38.054500579833984,50.1165,1.1699733,52.14096000353906,0.1562043708886449,37.921069946289066,33.170309925079344,,
2016-09-15,AMZN,38.484500885009766,50.1165,1.1699733,55.43559458314024,0.1477594826932957,37.953149948120114,33.19653242111206,,
2016-09-15,TSLA,13.361332893371582,182.1585,2.4466493,28.77221793318705,-0.4678493556101806,14.606200008392332,14.414860033988951,,
2016-09-15,GOOGL,39.91680145263672,26.4118,1.0096312,56.11833774605733,0.1558402946823989,38.93587409973144,37.37809635162353,,
2016-09-15,MSFT,51.48200225830078,33.0745,0.90333456,40.54042114563392,0.0671045325580976,50.72319068908691,47.7236935043335,,
2016-09-15,AAPL,26.621000289916992,36.9104,1.1807657,68.467100155094,0.3128793626685962,24.0947469329834,23.313420038223267,,
2016-09-16,AAPL,26.471269607543945,36.9104,1.1807657,68.40389573188199,0.4045869782702809,24.18456741333008,23.31289545059204,,
2016-09-16,MSFT,51.53602600097656,33.0745,0.90333456,42.35303111001801,0.0726337732300379,50.83460304260254,47.737834186553954,,
2016-09-16,GOOGL,39.75438690185547,26.4118,1.0096312,52.87910488492677,0.1508691363351957,39.02625648498535,37.38162855148315,,
2016-09-16,TSLA,13.69333267211914,182.1585,2.4466493,36.07557815684449,-0.4160164638883241,14.59214666366577,14.40426336288452,,
2016-09-16,AMZN,38.92599868774414,50.1165,1.1699733,54.99159134076112,0.1746784464883646,37.99509994506836,33.22139741897583,,
2016-09-19,AMZN,38.755001068115234,50.1165,1.1699733,51.97432144684209,0.18013732941737,38.02438995361328,33.2461699295044,,
2016-09-19,TSLA,13.755999565124512,182.1585,2.4466493,40.87349559146928,-0.3656666516854354,14.578226661682129,14.395713362693789,,
2016-09-19,GOOGL,39.62585067749024,26.4118,1.0096312,49.739242172855,0.1350014458136925,39.10358619689941,37.38599769592285,,
2016-09-19,MSFT,51.24796676635742,33.0745,0.90333456,39.06542204127541,0.0531589798469198,50.923793182373046,47.75057870864868,,
2016-09-19,AAPL,26.16260528564453,36.9104,1.1807657,64.75973971501136,0.4472042015301021,24.264823837280275,23.31202795982361,,
2016-09-20,AAPL,26.160306930541992,36.9104,1.1807657,67.1343872258422,0.4753140751695852,24.34365966796875,23.312371997833253,,
2016-09-20,MSFT,51.13995361328125,33.0745,0.90333456,39.733962375116114,0.0286787166392983,51.00563430786133,47.76723752975464,,
2016-09-20,GOOGL,39.84455490112305,26.4118,1.0096312,54.73713162847236,0.1384775073095667,39.17590393066406,37.39386413574218,,
2016-09-20,TSLA,13.642666816711426,182.1585,2.4466493,42.77707369416479,-0.3310924408393667,14.551373329162598,14.38635669708252,,
2016-09-20,AMZN,39.01100158691406,50.1165,1.1699733,56.4555659895807,0.2027830787455045,38.05083000183105,33.27466243743896,,
2016-09-21,AMZN,39.48699951171875,50.1165,1.1699733,59.72221621520314,0.2561859010953213,38.09236000061035,33.30393743515015,,
2016-09-21,TSLA,13.6813325881958,182.1585,2.4466493,42.665789838017446,-0.2971468016724472,14.525466632843017,14.377970023155212,,
2016-09-21,GOOGL,40.10611343383789,26.4118,1.0096312,58.81119981368607,0.1604878941988587,39.24816200256348,37.40029582977295,,
2016-09-21,MSFT,51.99512100219727,33.0745,0.90333456,52.59505220457184,0.0773906814284544,51.09348579406738,47.78063053131103,,
2016-09-21,AAPL,26.155696868896484,36.9104,1.1807657,66.92403075577988,0.4915530416200298,24.420387115478515,23.30835574150085,,
2016-09-22,AAPL,26.40216827392578,36.9104,1.1807657,67.5722438031953,0.5183356711021183,24.504564094543458,23.306421155929566,,
2016-09-22,MSFT,52.04913330078125,33.0745,0.90333456,52.01392563544432,0.1189820545100914,51.17704948425293,47.79473457336426,,
2016-09-22,GOOGL,40.65013885498047,26.4118,1.0096312,62.85197534298631,0.219301616733766,39.33431968688965,37.41099700927735,,
2016-09-22,TSLA,13.76200008392334,182.1585,2.4466493,57.80472928776633,-0.2607299131882197,14.503999977111816,14.36973669052124,,
2016-09-22,AMZN,40.23500061035156,50.1165,1.1699733,64.27854500726883,0.3547758250370165,38.15443000793457,33.33765493392944,,
2016-09-23,AMZN,40.28749847412109,50.1165,1.1699733,64.04653437315008,0.4321634773713967,38.21897994995117,33.36975992202759,,
2016-09-23,TSLA,13.829999923706056,182.1585,2.4466493,64.10032523391311,-0.2238023932456805,14.48522663116455,14.36331335544586,,
2016-09-23,GOOGL,40.60082244873047,26.4118,1.0096312,59.9362910524846,0.2589475080590233,39.41319389343262,37.42091606140136,,
2016-09-23,MSFT,51.69805145263672,33.0745,0.90333456,48.00650992996616,0.1222054380752268,51.24947647094727,47.807171459198,,
2016-09-23,AAPL,25.962207794189453,36.9104,1.1807657,60.65914581927281,0.4983156910182096,24.571144409179688,23.302343378067015,,
2016-09-26,AAPL,26.00136375427246,36.9104,1.1807657,61.02115472568764,0.4800752625144362,24.638553543090826,23.301417112350464,,
2016-09-26,MSFT,51.22096252441406,33.0745,0.90333456,44.52999561869453,0.0852798504338494,51.31307739257812,47.82079532623291,,
2016-09-26,GOOGL,39.9875373840332,26.4118,1.0096312,47.08748790485011,0.2381351099698037,39.479971694946286,37.4309048461914,,
2016-09-26,TSLA,13.932666778564451,182.1585,2.4466493,60.006497257720376,-0.1841301724672863,14.470013313293457,14.358136687278748,,
2016-09-26,AMZN,39.95800018310547,50.1165,1.1699733,54.7319044728782,0.461585125046696,38.28269996643066,33.403352432250976,,
2016-09-27,AMZN,40.80550003051758,50.1165,1.1699733,63.03901631115424,0.5469828695995744,38.362739944458006,33.44179992675781,,
2016-09-27,TSLA,13.720666885375977,182.1585,2.4466493,56.242396047186,-0.167861271058026,14.44275999069214,14.351050024032594,,
2016-09-27,GOOGL,40.390079498291016,26.4118,1.0096312,51.36667412710913,0.2512269312940347,39.53729385375976,37.44353157043457,,
2016-09-27,MSFT,52.166160583496094,33.0745,0.90333456,51.935884111170274,0.1307781115483237,51.3909302520752,47.837866191864016,,
2016-09-27,AAPL,26.049734115600582,36.9104,1.1807657,60.26017208775671,0.4641719896614198,24.70211902618408,23.30010986328125,,
2016-09-28,AAPL,26.24783515930176,36.9104,1.1807657,70.00464124292564,0.4622253834802485,24.76946315765381,23.30317908287048,,
2016-09-28,MSFT,52.2381706237793,33.0745,0.90333456,54.08724167693848,0.1706789391500862,51.48578956604004,47.860633602142336,,
2016-09-28,GOOGL,40.3567008972168,26.4118,1.0096312,53.76981620286929,0.2559583908635829,39.593739166259766,37.4583876991272,,
2016-09-28,TSLA,13.751333236694336,182.1585,2.4466493,65.38861025324275,-0.1507557131985031,14.417439994812012,14.347466688156128,,
2016-09-28,AMZN,41.43600082397461,50.1165,1.1699733,66.72912089293919,0.6579528709968301,38.45150993347168,33.48894243240356,,
2016-09-29,AMZN,41.45249938964844,50.1165,1.1699733,81.35410237379969,0.7387132662650089,38.534839935302735,33.53172742843628,,
2016-09-29,TSLA,13.380000114440918,182.1585,2.4466493,59.84823815881355,-0.1652579244775154,14.380559997558594,14.341506690979005,,
2016-09-29,GOOGL,39.98704528808594,26.4118,1.0096312,57.97115817314406,0.2272602733778441,39.63913467407227,37.46837650299072,,
2016-09-29,MSFT,51.67105865478516,33.0745,0.90333456,58.81488419864433,0.1547555109507925,51.5188501739502,47.87580223083496,,
2016-09-29,AAPL,25.840126037597656,36.9104,1.1807657,72.12711837641687,0.4229089343592882,24.828240699768067,23.30500249862671,,
2016-09-30,AAPL,26.04052734375,36.9104,1.1807657,70.01576361631906,0.403272402526138,24.89345485687256,23.31008149147034,,
2016-09-30,MSFT,51.85108947753906,33.0745,0.90333456,54.50078268752076,0.1548777281545028,51.55747985839844,47.89160648345947,,
2016-09-30,GOOGL,40.05778503417969,26.4118,1.0096312,53.27900901401648,0.207829189299602,39.68860534667969,37.47932928085327,,
2016-09-30,TSLA,13.60200023651123,182.1585,2.4466493,59.20334316111434,-0.1570273631836389,14.358600006103517,14.335820026397704,,
2016-09-30,AMZN,41.865501403808594,50.1165,1.1699733,80.81463130282717,0.8265147250404183,38.627719955444334,33.576394939422606,,
2016-10-03,AMZN,41.83700180053711,50.1165,1.1699733,89.080479229579,0.8836125978936309,38.71959999084473,33.61663743972778,,
2016-10-03,TSLA,14.24666690826416,182.1585,2.4466493,72.89236945138467,-0.0973630309396735,14.347173347473143,14.328883361816406,,
2016-10-03,GOOGL,39.87445068359375,26.4118,1.0096312,57.934121128756615,0.1756120192280263,39.72955688476563,37.4852552986145,,
2016-10-03,MSFT,51.68906021118164,33.0745,0.90333456,57.71241143632706,0.1402830824576213,51.57909141540527,47.90249891281128,,
2016-10-03,AAPL,25.91844367980957,36.9104,1.1807657,63.41741747582257,0.3735530906898034,24.95975540161133,23.313587455749516,,
2016-10-04,AAPL,26.02901268005371,36.9104,1.1807657,54.4923489893916,0.3548320333937482,25.034315872192384,23.320318841934203,,
2016-10-04,MSFT,51.52702331542969,33.0745,0.90333456,58.62691293033472,0.1143238432054047,51.59459953308105,47.91447757720948,,
2016-10-04,GOOGL,39.99451446533203,26.4118,1.0096312,58.314212249197126,0.1579471076669989,39.774663314819335,37.4934655380249,,
2016-10-04,TSLA,14.093999862670898,182.1585,2.4466493,68.52767517764782,-0.0616864890187649,14.322373352050782,14.321556696891784,,
2016-10-04,AMZN,41.70149993896485,50.1165,1.1699733,86.6459372582751,0.907468474016234,38.814020004272464,33.65748243331909,,
2016-10-05,AMZN,42.21799850463867,50.1165,1.1699733,86.87410613502203,0.957019618963578,38.92278999328613,33.70253742218018,,
2016-10-05,TSLA,13.897333145141602,182.1585,2.4466493,60.197876586236966,-0.0487203155329982,14.294306678771973,14.31422336101532,,
2016-10-05,GOOGL,39.91680145263672,26.4118,1.0096312,50.0,0.136107781554692,39.8180859375,37.50452047348023,,
2016-10-05,MSFT,51.88710784912109,33.0745,0.90333456,54.36917729653761,0.12140726422016,51.616772689819335,47.93518093109131,,
2016-10-05,AAPL,26.04052734375,36.9104,1.1807657,37.32392782259039,0.3370394171359265,25.11217655181885,23.33044849395752,,
2016-10-06,AAPL,26.23401641845703,36.9104,1.1807657,44.91614577075022,0.3346934540372217,25.165131492614748,23.34007342338562,,
2016-10-06,MSFT,51.97711181640625,33.0745,0.90333456,54.720596904756846,0.1327531981408469,51.6509447479248,47.95324705123901,,
2016-10-06,GOOGL,40.00896453857422,26.4118,1.0096312,54.021743060661215,0.124798153632021,39.859047470092776,37.515052280426026,,
2016-10-06,TSLA,13.399999618530272,182.1585,2.4466493,44.74940782281594,-0.0776797450896911,14.257653331756591,14.303703360557556,,
2016-10-06,AMZN,42.08300018310547,50.1165,1.1699733,83.18972051445553,0.9741664377149704,39.027779998779295,33.74682493209839,,
2016-10-07,AMZN,41.97150039672852,50.1165,1.1699733,84.24361454825457,0.9676043732910884,39.11459999084472,33.79089492797851,,
2016-10-07,TSLA,13.107333183288574,182.1585,2.4466493,39.272328444252935,-0.1228301278090597,14.212320003509522,14.29259002685547,,
2016-10-07,GOOGL,39.890892028808594,26.4118,1.0096312,54.20093427994781,0.105096243185585,39.89379150390625,37.523416957855225,,
2016-10-07,MSFT,52.03114318847656,33.0745,0.90333456,58.82372660780887,0.1444398005727336,51.685839614868165,47.96928991317749,,
2016-10-07,AAPL,26.273170471191406,36.9104,1.1807657,52.678564827479136,0.3321646785622008,25.21250045776367,23.350007371902464,,
2016-10-10,AAPL,26.731565475463867,36.9104,1.1807657,61.334561511597805,0.362965214601374,25.269632949829106,23.36067051887512,,
2016-10-10,MSFT,52.24717712402344,33.0745,0.90333456,62.178208017883904,0.1691834092957904,51.716645584106445,47.98434013366699,,
2016-10-10,GOOGL,40.56146240234375,26.4118,1.0096312,59.93932733305761,0.1419553888080145,39.91653900146484,37.534790744781496,,
2016-10-10,TSLA,13.396666526794434,182.1585,2.4466493,46.15544434985203,-0.1337238631891946,14.167199993133544,14.28300669670105,,
2016-10-10,AMZN,42.08549880981445,50.1165,1.1699733,83.75235461286354,0.9605302147630894,39.1975,33.83539741516113,,
2016-10-11,AMZN,41.54999923706055,50.1165,1.1699733,72.35589662439408,0.9013236549586452,39.26075996398926,33.877449913024904,,
2016-10-11,TSLA,13.34000015258789,182.1585,2.4466493,44.69541462743718,-0.1452553169058976,14.12732000350952,14.27285003185272,,
2016-10-11,GOOGL,40.33229446411133,26.4118,1.0096312,53.16423135626688,0.150934708524332,39.92513786315918,37.545683765411376,,
2016-10-11,MSFT,51.48200225830078,33.0745,0.90333456,44.24229193687157,0.1256018210377263,51.73393730163574,47.99622596740723,,
2016-10-11,AAPL,26.78915023803711,36.9104,1.1807657,62.30981814300075,0.3875539892578388,25.31948616027832,23.37227843284607,,
2016-10-12,AAPL,27.02870750427246,36.9104,1.1807657,62.20826299831939,0.4215121104204797,25.38132438659668,23.386454372406007,,
2016-10-12,MSFT,51.40998840332031,33.0745,0.90333456,42.857008869266565,0.0842806472640234,51.74978874206543,48.0065168762207,,
2016-10-12,GOOGL,40.44189834594727,26.4118,1.0096312,46.68365270239566,0.1649930640208978,39.93674591064453,37.5530396270752,,
2016-10-12,TSLA,13.434000015258787,182.1585,2.4466493,44.92364651188053,-0.1451360358508679,14.093066673278807,14.263703365325927,,
2016-10-12,AMZN,41.704498291015625,50.1165,1.1699733,68.27509516598542,0.8569899653423576,39.3342699432373,33.91717241287231,,
2016-10-13,AMZN,41.4640007019043,50.1165,1.1699733,63.97771636221245,0.793304332860977,39.40890998840332,33.950999908447265,,
2016-10-13,TSLA,13.349332809448242,182.1585,2.4466493,42.59904918421791,-0.1501426892102966,14.058999996185303,14.251386694908142,,
2016-10-13,GOOGL,40.05878448486328,26.4118,1.0096312,42.19730882604895,0.1435653927819373,39.94188735961914,37.55556047439576,,
2016-10-13,MSFT,51.23896026611328,33.0745,0.90333456,44.654117663781726,0.037302774846303,51.75524147033691,48.01330644607544,,
2016-10-13,AAPL,26.945783615112305,36.9104,1.1807657,72.26282792402067,0.43669890808874,25.435501594543457,23.398041400909424,,
2016-10-14,AAPL,27.095504760742188,36.9104,1.1807657,73.58495220474869,0.4555643377299176,25.48967872619629,23.41198512077332,,
2016-10-14,MSFT,51.68906021118164,33.0745,0.90333456,55.48523565114851,0.0359770553239542,51.76218154907227,48.02340501785278,,
2016-10-14,GOOGL,40.08468627929688,26.4118,1.0096312,51.68309424455392,0.1272074984295059,39.94921081542969,37.55912254333496,,
2016-10-14,TSLA,13.100666999816896,182.1585,2.4466493,37.74066815863337,-0.172190841878896,14.0135333442688,14.237526693344115,,
2016-10-14,AMZN,41.14799880981445,50.1165,1.1699733,64.18354940878955,0.709159548694771,39.47109992980957,33.98447240829468,,
2016-10-17,AMZN,40.647499084472656,50.1165,1.1699733,47.94697089109166,0.5952266536803705,39.51806991577149,34.018737411499025,,
2016-10-17,TSLA,12.93066692352295,182.1585,2.4466493,38.21364452679144,-0.2010640064161641,13.96544002532959,14.222176690101625,,
2016-10-17,GOOGL,40.1962890625,26.4118,1.0096312,46.266197255562005,0.1218446123584229,39.94912124633789,37.56630401611328,,
2016-10-17,MSFT,51.50902938842773,33.0745,0.90333456,40.617023710312594,0.020166958095892,51.75532241821289,48.03626398086548,,
2016-10-17,AAPL,27.07707977294922,36.9104,1.1807657,72.43476268821459,0.4636835290182404,25.5360701751709,23.42816948890686,,
2016-10-18,AAPL,27.05865478515625,36.9104,1.1807657,69.21416387111822,0.4632907763971943,25.57799312591553,23.444159851074215,,
2016-10-18,MSFT,51.90510940551758,33.0745,0.90333456,45.64715806434888,0.0391464336184412,51.754595565795896,48.0541024017334,,
2016-10-18,GOOGL,40.92613983154297,26.4118,1.0096312,58.65000272349776,0.1744760921710195,39.96532241821289,37.58176048278808,,
2016-10-18,TSLA,13.273332595825195,182.1585,2.4466493,43.47587602264036,-0.1940589505689285,13.929360008239746,14.21407335281372,,
2016-10-18,AMZN,40.88249969482422,50.1165,1.1699733,41.98404288819083,0.5179262672021991,39.56915992736816,34.063902406692506,,
2016-10-19,AMZN,40.884498596191406,50.1165,1.1699733,41.73936199722608,0.451620449219213,39.61853988647461,34.10987739562988,,
2016-10-19,TSLA,13.570667266845703,182.1585,2.4466493,52.656024448353726,-0.1626401558428885,13.895333347320555,14.207450022697447,,
2016-10-19,GOOGL,41.19267272949219,26.4118,1.0096312,68.90628215374456,0.2349851341150639,39.98461250305176,37.59802898406983,,
2016-10-19,MSFT,51.78807067871094,33.0745,0.90333456,51.73314318517748,0.0442338572185505,51.74902297973633,48.07025310516357,,
2016-10-19,AAPL,26.978031158447266,36.9104,1.1807657,81.91221906506222,0.4512718828808708,25.61627643585205,23.462736768722536,,
2016-10-20,AAPL,26.96421813964844,36.9104,1.1807657,78.93262118985315,0.4356107781091403,25.65801513671875,23.483520851135253,,
2016-10-20,MSFT,51.53602600097656,33.0745,0.90333456,45.43085764359893,0.0276095127302085,51.7416300201416,48.089553871154784,,
2016-10-20,GOOGL,40.9331169128418,26.4118,1.0096312,62.959252251997846,0.2590093025821289,39.997705078125,37.61354772567749,,
2016-10-20,TSLA,13.273332595825195,182.1585,2.4466493,45.51572429992274,-0.1598898470552594,13.859933338165284,14.200803351402282,,
2016-10-20,AMZN,40.51599884033203,50.1165,1.1699733,30.116324034604943,0.3651287828196174,39.66029983520508,34.154294891357424,,
2016-10-21,AMZN,40.949501037597656,50.1165,1.1699733,38.31773542233867,0.3277850168146869,39.708049850463865,34.20705739974976,,
2016-10-21,TSLA,13.339332580566406,182.1585,2.4466493,35.299191231392,-0.1506479841561923,13.826839981079102,14.19561667919159,,
2016-10-21,GOOGL,41.05417251586914,26.4118,1.0096312,67.79386397452701,0.2845368410518816,40.01350776672364,37.6342377281189,,
2016-10-21,MSFT,53.70548629760742,33.0745,0.90333456,68.4818165671122,0.1873324629309181,51.77261642456055,48.12799333572388,,
2016-10-21,AAPL,26.858253479003903,36.9104,1.1807657,79.73780235352625,0.409923435024492,25.697957038879395,23.508587942123413,,
2016-10-24,AAPL,27.100112915039062,36.9104,1.1807657,81.29217546553913,0.4044201618638361,25.74158432006836,23.53428677558899,,
2016-10-24,MSFT,54.9117431640625,33.0745,0.90333456,76.03878213894566,0.4065623025725529,51.83416931152344,48.17175849914551,,
2016-10-24,GOOGL,41.63606643676758,26.4118,1.0096312,71.73205799619217,0.3477133524482596,40.04209411621094,37.66035057067871,,
2016-10-24,TSLA,13.517333030700684,182.1585,2.4466493,40.73280651383568,-0.1274909561287618,13.79637331008911,14.192870011329653,,
2016-10-24,AMZN,41.90449905395508,50.1165,1.1699733,52.19791521247272,0.3709738166420209,39.773579864501954,34.26481739044189,,
2016-10-25,AMZN,41.75899887084961,50.1165,1.1699733,44.59618224344396,0.3889767213685005,39.84026985168457,34.3191773891449,,
2016-10-25,TSLA,13.489333152770996,182.1585,2.4466493,43.06751563952812,-0.1101287055588837,13.765373306274414,14.1910333442688,,
