Date,Close,High,Low,Open,Volume,Ticker
2015-07-16,28.851409912109375,28.86488321744206,28.590982533175076,28.678540176449438,144889600,AAPL
2015-07-17,29.10060691833496,29.10060691833496,28.80650318856588,28.97937460117522,184658800,AAPL
2015-07-20,29.650657653808594,29.852712696098894,29.343080562966733,29.40369844593657,235600800,AAPL
2015-07-21,29.354310989379883,29.841491112497327,29.257774555513432,29.82577739276186,307025600,AAPL
2015-07-22,28.112783432006836,28.175645155109088,27.387624639697894,27.387624639697894,461802400,AAPL
2015-07-23,28.09931182861328,28.532608923826896,28.076859746436643,28.332797724999182,203998000,AAPL
2015-07-24,27.951139450073242,28.229527829254085,27.81643550613758,28.135235239784482,168649200,AAPL
2015-07-27,27.56273651123047,27.751323370004943,27.416808263347612,27.634578716274724,177822000,AAPL
2015-07-28,27.699687957763672,27.81867817062786,27.5133483492004,27.699687957763672,134472400,AAPL
2015-07-29,27.61212730407715,27.726626402829435,27.45048192062762,27.64804926166736,148046800,AAPL
2015-07-30,27.472938537597656,27.517839279147392,27.324763007347237,27.461712495783477,134513200,AAPL
2015-07-31,27.232707977294922,27.53354662562413,27.145150357984,27.52456613738032,171540000,AAPL
2015-08-03,26.590621948242188,27.51783567121762,26.3840741107753,27.27761313843035,279904000,AAPL
2015-08-04,25.737489700317383,26.424480768588573,25.425425018138448,26.361619064675256,496554400,AAPL
2015-08-05,25.90812110900879,26.366115823767252,25.167246953076763,25.35807765601279,397250400,AAPL
2015-08-06,25.964492797851562,26.273460289341795,25.736715539758798,26.153933234567067,211612000,AAPL
2015-08-07,26.052452087402344,26.217084861232127,25.82241906762218,25.840461345418436,154681600,AAPL
2015-08-10,26.99964714050293,27.060537668548236,26.280227332474915,26.280227332474915,219806400,AAPL
2015-08-11,25.594642639160156,26.6523476239525,25.55855980051269,26.5689033711326,388331200,AAPL
2015-08-12,25.98931121826172,26.02990549140745,24.724125045927508,25.378143126339122,404870000,AAPL
2015-08-13,25.969005584716797,26.25090967981662,25.8314362486596,26.16972116277939,194143200,AAPL
2015-08-14,26.151683807373047,26.23061662472854,25.711914024530746,25.78182570267327,171718000,AAPL
2015-08-17,26.422313690185547,26.532819638114486,26.04794414327424,26.16972694574154,163538800,AAPL
2015-08-18,26.273468017578125,26.485460498957803,26.162962067342672,26.257681453258776,138242800,AAPL
2015-08-19,25.93744468688965,26.277983755414944,25.8630215577655,26.18326434776977,193146000,AAPL
2015-08-20,25.40519905090332,25.788587956993123,25.175164330764513,25.727697425548236,274006400,AAPL
2015-08-21,23.85134506225586,25.236058008232405,23.82653736121994,24.90453847675807,513102000,AAPL
2015-08-24,23.255964279174805,24.536936745084173,20.748144459829337,21.395396977070543,648825200,AAPL
2015-08-25,23.395784378051758,25.05789155633715,23.34165927310122,25.05789155633715,414406400,AAPL
2015-08-26,24.737651824951172,24.782755797615508,23.691223829560954,24.151289856677224,387098400,AAPL
2015-08-27,25.466094970703125,25.53826237019951,24.812076944925945,25.310485037149164,338464400,AAPL
2015-08-28,25.549541473388672,25.554051183488635,25.154875596284754,25.29695469262376,212657600,AAPL
2015-08-31,25.430009841918945,25.82918535806484,25.25861163831772,25.265377062566678,224917200,AAPL
2015-09-01,24.293373107910156,25.231549255375185,24.212184572380647,24.841394862431127,307383600,AAPL
2015-09-02,25.335294723510742,25.335294723510742,24.611364907608795,24.859441992696162,247555200,AAPL
2015-09-03,24.891006469726562,25.4345167111828,24.816583370085404,25.369114749735072,212935600,AAPL
2015-09-04,24.642929077148438,24.909046627480635,24.471532616030593,24.575273122688074,199985200,AAPL
2015-09-08,25.328523635864258,25.384904466125274,24.87973270875637,25.20223112667363,219374400,AAPL
2015-09-09,24.841394424438477,25.71416858508267,24.75569446033144,25.65553375981686,340043200,AAPL
2015-09-10,25.38715934753418,25.54728069374521,24.785012513063187,24.868455037921613,251571200,AAPL
2015-09-11,25.757015228271484,25.757015228271484,25.204483845634673,25.211249269164774,199662000,AAPL
2015-09-14,26.005090713500977,26.36141793415846,25.903605918534346,26.291506262986168,233453600,AAPL
2015-09-15,26.223861694335938,26.28024254652383,25.804388016409444,26.1449288453943,173364800,AAPL
2015-09-16,26.253177642822266,26.282495062972572,26.034419687665853,26.217093075923252,148694000,AAPL
2015-09-17,25.69161605834961,26.271210918696955,25.646512082843397,26.084027871800433,256450400,AAPL
2015-09-18,25.58562469482422,25.77732092874111,25.22929909102435,25.305976208105747,297141200,AAPL
2015-09-21,25.982540130615234,26.018624685817375,25.63298003527754,25.635234029522955,200888000,AAPL
2015-09-22,25.5743465423584,25.75025446842489,25.375884906298555,25.56983511211713,201384800,AAPL
2015-09-23,25.78182601928711,25.872035691918224,25.55179298865384,25.626214377013596,143026800,AAPL
2015-09-24,25.9351806640625,26.047942319123642,25.342054977859167,25.540514871348506,200878000,AAPL
2015-09-25,25.869781494140625,26.316318453519525,25.714169842740834,26.25993761989427,224607600,AAPL
2015-09-28,25.35784149169922,25.838205521912343,25.35784149169922,25.67582846364134,208436000,AAPL
2015-09-29,24.59557342529297,25.599153260083906,24.32494612186981,25.445797329315738,293461600,AAPL
2015-09-30,24.87522315979004,25.15487159791797,24.52115161229218,24.84590402667718,265892000,AAPL
2015-10-01,24.71285057067871,24.721871711686187,24.20091157229633,24.597833173591766,255716400,AAPL
2015-10-02,24.893264770507812,25.035345570877453,24.255035048512177,24.358775574775095,232079200,AAPL
2015-10-05,24.983474731445312,25.11653439357338,24.597830035755884,24.78050338618601,208258800,AAPL
2015-10-06,25.103002548217773,25.199977653718783,24.755696396437553,24.94964660743958,192787200,AAPL
2015-10-07,24.983474731445312,25.2067423509273,24.674508864234507,25.199976926186405,187062400,AAPL
2015-10-08,24.694807052612305,24.850418716140695,24.403881721958047,24.850418716140695,247918400,AAPL
2015-10-09,25.28568458557129,25.321767435366738,24.692556933981603,24.807574351380698,211064400,AAPL
2015-10-12,25.168397903442383,25.427750021620035,25.132315073071435,25.42324031305095,121868800,AAPL
2015-10-13,25.211254119873047,25.36009862799194,24.96092307745778,24.99249620707714,132197200,AAPL
2015-10-14,24.85492515563965,25.150360157394456,24.708334651955962,25.09849075678119,177849600,AAPL
2015-10-15,25.227039337158203,25.281164453527882,24.918071761693685,25.017302575543457,150694000,AAPL
2015-10-16,25.0421085357666,25.258610706780534,24.92709116595703,25.208995303309493,156930400,AAPL
2015-10-19,25.197723388671875,25.202233098378763,24.832374960579042,24.98798661486782,119036800,AAPL
2015-10-20,25.657787322998047,25.747996994991574,24.992494218182753,25.10976558734987,195871200,AAPL
2015-10-21,25.65553092956543,26.06598326417814,25.641998361637697,25.709656039457705,167180800,AAPL
2015-10-22,26.04794692993164,26.04794692993164,25.73221389575054,25.784085023327272,166616400,AAPL
2015-10-23,26.855318069458008,26.8891469124748,26.235128923040396,26.318571452461196,237467600,AAPL
2015-10-26,25.998323440551758,26.641064444367466,25.917134922111238,26.62978931273222,265335200,AAPL
2015-10-27,25.83369255065918,26.282483398494094,25.70739834317036,26.02538699556506,279537600,AAPL
2015-10-28,26.898164749145508,26.904931893835947,26.17423512183826,26.370441023309066,342205600,AAPL
2015-10-29,27.18232536315918,27.218409920089425,26.672642180460905,26.76961727645297,204909200,AAPL
2015-10-30,26.950035095214844,27.337935457237954,26.938758241660526,27.286064339736885,197461200,AAPL
2015-11-02,27.32891845703125,27.369512727125336,26.974846881446492,27.243220207102198,128813200,AAPL
2015-11-03,27.642398834228516,27.84987991749575,27.220669521420938,27.240967519026825,182076000,AAPL
2015-11-04,27.513851165771484,27.92430363073167,27.42815290450965,27.76869195469175,179544400,AAPL
2015-11-05,27.38701057434082,27.787896502727854,27.21940943617565,27.597645114348037,158210800,AAPL
2015-11-06,27.418720245361328,27.588586762780245,27.319066396829566,27.43004537104455,132169200,AAPL
2015-11-09,27.3077392578125,27.588584728740344,27.189965908059357,27.396069702120222,135485600,AAPL
2015-11-10,26.447084426879883,26.741520424597127,26.286277659132402,26.476529063434587,236511600,AAPL
2015-11-11,26.2976016998291,26.594301328134637,26.09376153505098,26.356489242536462,180872000,AAPL
2015-11-12,26.209274291992188,26.45841153209666,26.19342015111204,26.331578405055495,130102400,AAPL
2015-11-13,25.4437313079834,26.17529032718183,25.42787717334918,26.091488913846074,183249600,AAPL
2015-11-16,25.8604793548584,25.87406812365511,25.140245233115152,25.226310315447027,152426800,AAPL
2015-11-17,25.749494552612305,26.057519247447235,25.66569313205665,26.02807461775327,110467600,AAPL
2015-11-18,26.564851760864258,26.610148795915908,26.15943690365881,26.21832443160286,186698800,AAPL
2015-11-19,26.902324676513672,27.122018968853727,26.444818310999953,26.644127723941423,173183200,AAPL
2015-11-20,27.020099639892578,27.16052151260104,26.91817869927972,26.997449389997637,137148400,AAPL
2015-11-23,26.669042587280273,27.11749094268596,26.576181397252792,27.013304627250218,129930000,AAPL
2015-11-24,26.924964904785156,27.03141482626069,26.526346201689503,26.573908601673498,171212800,AAPL
2015-11-25,26.732460021972656,27.004247488969433,26.707546127631993,26.999716747468447,85553200,AAPL
2015-11-27,26.68263053894043,26.818525127795287,26.63506812402982,26.79134586443002,52185600,AAPL
2015-11-30,26.793611526489258,27.045014099445353,26.669042061341106,26.723398860691436,156721200,AAPL
2015-12-01,26.576189041137695,26.909127779431266,26.46747540902471,26.89553900741015,139409600,AAPL
2015-12-02,26.336103439331055,26.7505781385293,26.290806394510355,26.57618088722946,133546400,AAPL
2015-12-03,26.09149932861328,26.451617284723575,25.869541355136793,26.397260476847748,166278000,AAPL
2015-12-04,26.958946228027344,27.00877401211422,26.071111052572874,26.111879082464736,231108000,AAPL
2015-12-07,26.789081573486328,27.14693411301299,26.6826316143132,26.94762469088283,128336800,AAPL
2015-12-08,26.777748107910156,26.861547784539553,26.467458101875344,26.61693968027726,137238000,AAPL
2015-12-09,26.186620712280273,26.65545219122175,26.064316622821007,26.644127066505153,185445600,AAPL
2015-12-10,26.311185836791992,26.485583063504347,26.161704227581225,26.281742934606708,116850800,AAPL
2015-12-11,25.633989334106445,26.134529118582538,25.55924765364451,26.089232072953713,187544800,AAPL
2015-12-14,25.47544288635254,25.520739922984202,24.866187894220914,25.40749560343386,257274800,AAPL
2015-12-15,25.024728775024414,25.547918696428706,24.99302050439035,25.353138332264535,213292400,AAPL
2015-12-16,25.217252731323242,25.364470741858202,24.641972915093557,25.156101538501645,224954000,AAPL
2015-12-17,24.682735443115234,25.423352616490902,24.682735443115234,25.37125946329447,179091200,AAPL
2015-12-18,24.014598846435547,24.805044000054725,23.964771051266855,24.666887469775816,385813200,AAPL
2015-12-21,24.30902671813965,24.318086471309456,23.91040621852432,24.297701594684582,190362400,AAPL
2015-12-22,24.286380767822266,24.397359731940305,24.109718154283364,24.32488342688771,131157600,AAPL
2015-12-23,24.598936080932617,24.65329288120193,24.2795862074109,24.29544034615493,130629600,AAPL
2015-12-24,24.46756935119629,24.687263625069104,24.449449843914312,24.687263625069104,54281600,AAPL
2015-12-28,24.193519592285156,24.39056535670107,24.04856698213026,24.367915107387592,106816800,AAPL
2015-12-29,24.628379821777344,24.78465757181185,24.202581703967166,24.2252302275154,123724800,AAPL
2015-12-30,24.30677032470703,24.6193241486256,24.27506204088798,24.592146607050342,100855200,AAPL
2015-12-31,23.840198516845703,24.241082713012077,23.740542946466313,24.236553699800044,163649200,AAPL
2016-01-04,23.86058807373047,23.865118816130263,23.101851151126105,23.240009418797065,270597600,AAPL
2016-01-05,23.26265525817871,23.973829671219143,23.194709681782307,23.951181145753672,223164000,AAPL
2016-01-06,22.807415008544922,23.18565251066709,22.61943067105106,22.775706723764177,273829600,AAPL
2016-01-07,21.84482765197754,22.67830587872055,21.840298639689046,22.34989805671469,324377600,AAPL
2016-01-08,21.960346221923828,22.44729731858,21.915049168827736,22.320464187533485,283192000,AAPL
2016-01-11,22.315927505493164,22.43596621942111,22.04640544578761,22.4155830693449,198957600,AAPL
2016-01-12,22.639802932739258,22.80514039064828,22.38613504859576,22.773432121126728,196616800,AAPL
2016-01-13,22.05773162841797,22.918389273229003,22.037348477363725,22.721343506514145,249758400,AAPL
2016-01-14,22.540151596069336,22.757582239092958,21.684024703060196,22.186829825105924,252680400,AAPL
2016-01-15,21.99884605407715,22.130209910282815,21.597961829140335,21.78821150118585,319335600,AAPL
2016-01-19,21.892396926879883,22.34310892219055,21.62966922518947,22.28875212210587,212350800,AAPL
2016-01-20,21.921844482421875,22.238929051439037,21.15857683682715,21.539077974053367,289337600,AAPL
2016-01-21,21.810861587524414,22.16871240527547,21.502836830189942,21.982991748174236,208646000,AAPL
2016-01-22,22.970478057861328,22.979537811056005,22.279688724486785,22.33857452829533,263202000,AAPL
2016-01-25,22.52202606201172,22.995386388196522,22.469932925728248,22.99312101845268,207178000,AAPL
2016-01-26,22.646602630615234,22.848177417588616,22.211744779704443,22.633013862765363,300308000,AAPL
2016-01-27,21.158571243286133,21.88559967029241,21.1404517348817,21.751972183745465,533478800,AAPL
2016-01-28,21.31032371520996,21.40771393794977,20.925293566501995,21.24237813318778,222715200,AAPL
2016-01-29,22.04640769958496,22.04640769958496,21.369207017383047,21.468862591422543,257666000,AAPL
2016-02-01,21.84030532836914,21.903721887656303,21.607022244717797,21.849365083691826,163774000,AAPL
2016-02-02,21.398651123046875,21.75197290885419,21.353352350525753,21.611549305995943,149428800,AAPL
2016-02-03,21.822187423706055,21.93316641062598,21.30805879910121,21.5164280029428,183857200,AAPL
2016-02-04,21.997528076171875,22.16376275105283,21.676447042974498,21.829017475326076,185886800,AAPL
2016-02-05,21.410015106201172,22.070396713241493,21.334869593600008,21.979309295486278,185672400,AAPL
2016-02-08,21.635454177856445,21.79257817325256,21.18685013425554,21.207343888605905,216085600,AAPL
2016-02-09,21.630889892578125,21.84722261053203,21.389509842130852,21.471488300272764,177324800,AAPL
2016-02-10,21.466949462890625,21.940602754287607,21.428237866078433,21.842684061713697,169374400,AAPL
2016-02-11,21.33714485168457,21.56941784655839,21.08437810056491,21.357640345278348,200298800,AAPL
2016-02-12,21.40317726135254,21.519313726652076,21.180014980805534,21.44872182487562,161405600,AAPL
2016-02-16,22.006635665893555,22.054456168494426,21.5443690700705,21.637732412096593,196231600,AAPL
2016-02-17,22.34365463256836,22.36414838548047,21.895050620450537,22.013463024420584,179452800,AAPL
2016-02-18,21.920101165771484,22.5189979513651,21.8813878454341,22.507611374086853,156084000,AAPL
2016-02-19,21.870010375976562,22.033967414891453,21.81535860878772,21.860901458553695,141496800,AAPL
2016-02-22,22.0612850189209,22.06584034477627,21.842676286252843,21.93148602960712,137123200,AAPL
2016-02-23,21.562580108642578,21.974748408857543,21.53069978361752,21.951976996317846,127770400,AAPL
2016-02-24,21.8836669921875,21.947427659634357,21.250612169182446,21.400906660176798,145022800,AAPL
2016-02-25,22.03395652770996,22.03395652770996,21.690102448628732,21.87227723237511,110330800,AAPL
2016-02-26,22.06812286376953,22.32088790923469,21.992975606749756,22.134159467073772,115964400,AAPL
